filename,x_box,y_box,w,h,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4
1748.jpg,209.0,319.0,117.5,170.0,326.25,318.75,208.75,318.75,208.75,488.75,326.25,488.75,326.25,318.75
1150.jpg,291.0,154.0,176.25,156.25,467.5,153.75,291.25,153.75,291.25,310.0,467.5,310.0,467.5,153.75
790.jpg,206.0,284.0,113.75,107.5,320.0,283.75,206.25,283.75,206.25,391.25,320.0,391.25,320.0,283.75
116.jpg,286.0,206.0,136.25,237.5,422.5,206.25,286.25,206.25,286.25,443.75,422.5,443.75,422.5,206.25
1497.jpg,194.0,264.0,106.25,122.5,300.0,263.75,193.75,263.75,193.75,386.25,300.0,386.25,300.0,263.75
740.jpg,133.0,198.0,147.5,153.75,280.0,197.5,132.5,197.5,132.5,351.25,280.0,351.25,280.0,197.5
1911.jpg,318.0,426.0,177.5,96.25,495.0,426.25,317.5,426.25,317.5,522.5,495.0,522.5,495.0,426.25
1081.jpg,255.0,206.0,78.75,63.75,333.75,206.25,255.0,206.25,255.0,270.0,333.75,270.0,333.75,206.25
1627.jpg,314.0,254.0,123.75,133.75,437.5,253.75,313.75,253.75,313.75,387.5,437.5,387.5,437.5,253.75
830.jpg,239.0,275.0,53.75,96.25,292.5,275.0,238.75,275.0,238.75,371.25,292.5,371.25,292.5,275.0
119.jpg,264.0,239.0,115.0,163.75,378.75,238.75,263.75,238.75,263.75,402.5,378.75,402.5,378.75,238.75
656.jpg,298.0,268.0,67.5,100.0,365.0,267.5,297.5,267.5,297.5,367.5,365.0,367.5,365.0,267.5
2100.jpg,101.0,220.0,158.75,156.25,260.0,220.0,101.25,220.0,101.25,376.25,260.0,376.25,260.0,220.0
635.jpg,276.0,313.0,88.75,105.0,365.0,312.5,276.25,312.5,276.25,417.5,365.0,417.5,365.0,312.5
369.jpg,113.0,316.0,77.5,67.5,190.0,316.25,112.5,316.25,112.5,383.75,190.0,383.75,190.0,316.25
268.jpg,246.0,306.0,202.5,197.5,448.75,306.25,246.25,306.25,246.25,503.75,448.75,503.75,448.75,306.25
655.jpg,234.0,291.0,47.5,60.0,281.25,291.25,233.75,291.25,233.75,351.25,281.25,351.25,281.25,291.25
935.jpg,280.0,279.0,102.5,78.75,382.5,278.75,280.0,278.75,280.0,357.5,382.5,357.5,382.5,278.75
822.jpg,360.0,226.0,57.5,73.75,417.5,226.25,360.0,226.25,360.0,300.0,417.5,300.0,417.5,226.25
866.jpg,283.0,229.0,82.5,70.0,365.0,228.75,282.5,228.75,282.5,298.75,365.0,298.75,365.0,228.75
46.jpg,156.0,304.0,136.25,138.75,292.5,303.75,156.25,303.75,156.25,442.5,292.5,442.5,292.5,303.75
1373.jpg,289.0,243.0,77.5,71.25,366.25,242.5,288.75,242.5,288.75,313.75,366.25,313.75,366.25,242.5
1930.jpg,371.0,203.0,60.0,91.25,431.25,202.5,371.25,202.5,371.25,293.75,431.25,293.75,431.25,202.5
991.jpg,285.0,250.0,62.5,65.0,347.5,250.0,285.0,250.0,285.0,315.0,347.5,315.0,347.5,250.0
876.jpg,349.0,216.0,72.5,81.25,421.25,216.25,348.75,216.25,348.75,297.5,421.25,297.5,421.25,216.25
773.jpg,158.0,331.0,111.25,86.25,268.75,331.25,157.5,331.25,157.5,417.5,268.75,417.5,268.75,331.25
1219.jpg,223.0,281.0,70.0,73.75,292.5,281.25,222.5,281.25,222.5,355.0,292.5,355.0,292.5,281.25
1126.jpg,320.0,285.0,72.5,86.25,392.5,285.0,320.0,285.0,320.0,371.25,392.5,371.25,392.5,285.0
4.jpg,80.0,189.0,112.5,132.5,192.5,188.75,80.0,188.75,80.0,321.25,192.5,321.25,192.5,188.75
2016.jpg,153.0,325.0,161.25,112.5,313.75,325.0,152.5,325.0,152.5,437.5,313.75,437.5,313.75,325.0
1003.jpg,189.0,340.0,142.5,162.5,331.25,340.0,188.75,340.0,188.75,502.5,331.25,502.5,331.25,340.0
1885.jpg,180.0,238.0,151.25,178.75,331.25,237.5,180.0,237.5,180.0,416.25,331.25,416.25,331.25,237.5
1947.jpg,234.0,281.0,71.25,77.5,305.0,281.25,233.75,281.25,233.75,358.75,305.0,358.75,305.0,281.25
263.jpg,340.0,248.0,142.5,138.75,482.5,247.5,340.0,247.5,340.0,386.25,482.5,386.25,482.5,247.5
1775.jpg,339.0,265.0,113.75,100.0,452.5,265.0,338.75,265.0,338.75,365.0,452.5,365.0,452.5,265.0
612.jpg,203.0,296.0,96.25,101.25,298.75,296.25,202.5,296.25,202.5,397.5,298.75,397.5,298.75,296.25
443.jpg,350.0,228.0,106.25,92.5,456.25,227.5,350.0,227.5,350.0,320.0,456.25,320.0,456.25,227.5
1002.jpg,261.0,205.0,143.75,111.25,405.0,205.0,261.25,205.0,261.25,316.25,405.0,316.25,405.0,205.0
1077.jpg,311.0,204.0,98.75,96.25,410.0,203.75,311.25,203.75,311.25,300.0,410.0,300.0,410.0,203.75
837.jpg,299.0,205.0,137.5,111.25,436.25,205.0,298.75,205.0,298.75,316.25,436.25,316.25,436.25,205.0
2024.jpg,206.0,299.0,103.75,105.0,310.0,298.75,206.25,298.75,206.25,403.75,310.0,403.75,310.0,298.75
304.jpg,401.0,164.0,118.75,98.75,520.0,163.75,401.25,163.75,401.25,262.5,520.0,262.5,520.0,163.75
1365.jpg,193.0,190.0,116.25,155.0,308.75,190.0,192.5,190.0,192.5,345.0,308.75,345.0,308.75,190.0
1762.jpg,241.0,288.0,55.0,67.5,296.25,287.5,241.25,287.5,241.25,355.0,296.25,355.0,296.25,287.5
313.jpg,311.0,145.0,157.5,126.25,468.75,145.0,311.25,145.0,311.25,271.25,468.75,271.25,468.75,145.0
149.jpg,344.0,219.0,81.25,201.25,425.0,218.75,343.75,218.75,343.75,420.0,425.0,420.0,425.0,218.75
1148.jpg,295.0,248.0,67.5,80.0,362.5,247.5,295.0,247.5,295.0,327.5,362.5,327.5,362.5,247.5
1213.jpg,94.0,238.0,92.5,98.75,186.25,237.5,93.75,237.5,93.75,336.25,186.25,336.25,186.25,237.5
574.jpg,296.0,268.0,122.5,105.0,418.75,267.5,296.25,267.5,296.25,372.5,418.75,372.5,418.75,267.5
1688.jpg,178.0,183.0,122.5,113.75,300.0,182.5,177.5,182.5,177.5,296.25,300.0,296.25,300.0,182.5
50.jpg,229.0,344.0,135.0,117.5,363.75,343.75,228.75,343.75,228.75,461.25,363.75,461.25,363.75,343.75
2109.jpg,246.0,160.0,121.25,128.75,367.5,160.0,246.25,160.0,246.25,288.75,367.5,288.75,367.5,160.0
726.jpg,333.0,266.0,136.25,148.75,468.75,266.25,332.5,266.25,332.5,415.0,468.75,415.0,468.75,266.25
833.jpg,360.0,224.0,97.5,121.25,457.5,223.75,360.0,223.75,360.0,345.0,457.5,345.0,457.5,223.75
1377.jpg,306,206,65,70,371.25,206.25,306.25,206.25,306.25,276.25,371.25,276.25,371.25,206.25
1115.jpg,323.0,258.0,92.5,106.25,415.0,257.5,322.5,257.5,322.5,363.75,415.0,363.75,415.0,257.5
1166.jpg,75.0,118.0,210.0,206.25,285.0,117.5,75.0,117.5,75.0,323.75,285.0,323.75,285.0,117.5
470.jpg,299.0,280.0,41.25,95.0,340.0,280.0,298.75,280.0,298.75,375.0,340.0,375.0,340.0,280.0
971.jpg,299.0,275.0,88.75,98.75,387.5,275.0,298.75,275.0,298.75,373.75,387.5,373.75,387.5,275.0
653.jpg,310.0,268.0,70.0,77.5,380.0,267.5,310.0,267.5,310.0,345.0,380.0,345.0,380.0,267.5
399.jpg,120.0,156.0,170.0,227.5,290.0,156.25,120.0,156.25,120.0,383.75,290.0,383.75,290.0,156.25
511.jpg,226.0,248.0,91.25,101.25,317.5,247.5,226.25,247.5,226.25,348.75,317.5,348.75,317.5,247.5
320.jpg,196.0,183.0,131.25,132.5,327.5,182.5,196.25,182.5,196.25,315.0,327.5,315.0,327.5,182.5
19.jpg,366.0,226.0,70.0,66.25,436.25,226.25,366.25,226.25,366.25,292.5,436.25,292.5,436.25,226.25
684.jpg,308.0,151.0,166.25,113.75,473.75,151.25,307.5,151.25,307.5,265.0,473.75,265.0,473.75,151.25
35.jpg,214.0,318.0,46.25,56.25,260.0,317.5,213.75,317.5,213.75,373.75,260.0,373.75,260.0,317.5
902.jpg,210.0,221.0,173.75,132.5,383.75,221.25,210.0,221.25,210.0,353.75,383.75,353.75,383.75,221.25
2009.jpg,228.0,275.0,85.0,91.25,312.5,275.0,227.5,275.0,227.5,366.25,312.5,366.25,312.5,275.0
827.jpg,306.0,184.0,87.5,88.75,393.75,183.75,306.25,183.75,306.25,272.5,393.75,272.5,393.75,183.75
2032.jpg,289.0,214.0,122.5,106.25,411.25,213.75,288.75,213.75,288.75,320.0,411.25,320.0,411.25,213.75
407.jpg,343.0,249.0,61.25,70.0,403.75,248.75,342.5,248.75,342.5,318.75,403.75,318.75,403.75,248.75
920.jpg,210.0,330.0,136.25,148.75,346.25,330.0,210.0,330.0,210.0,478.75,346.25,478.75,346.25,330.0
537.jpg,181.0,245.0,112.5,147.5,293.75,245.0,181.25,245.0,181.25,392.5,293.75,392.5,293.75,245.0
758.jpg,214.0,344.0,52.5,71.25,266.25,343.75,213.75,343.75,213.75,415.0,266.25,415.0,266.25,343.75
1705.jpg,264.0,213.0,71.25,82.5,335.0,212.5,263.75,212.5,263.75,295.0,335.0,295.0,335.0,212.5
2099.jpg,298,431,35,50,332.5,431.25,297.5,431.25,297.5,481.25,332.5,481.25,332.5,431.25
1062.jpg,328.0,214.0,93.75,83.75,421.25,213.75,327.5,213.75,327.5,297.5,421.25,297.5,421.25,213.75
1199.jpg,278.0,243.0,77.5,73.75,355.0,242.5,277.5,242.5,277.5,316.25,355.0,316.25,355.0,242.5
245.jpg,344.0,233.0,57.5,56.25,401.25,232.5,343.75,232.5,343.75,288.75,401.25,288.75,401.25,232.5
1416.jpg,286.0,271.0,162.5,142.5,448.75,271.25,286.25,271.25,286.25,413.75,448.75,413.75,448.75,271.25
1127.jpg,304.0,310.0,106.25,106.25,410.0,310.0,303.75,310.0,303.75,416.25,410.0,416.25,410.0,310.0
784.jpg,226.0,266.0,158.75,135.0,385.0,266.25,226.25,266.25,226.25,401.25,385.0,401.25,385.0,266.25
1967.jpg,99.0,141.0,197.5,180.0,296.25,141.25,98.75,141.25,98.75,321.25,296.25,321.25,296.25,141.25
489.jpg,191.0,155.0,152.5,145.0,343.75,155.0,191.25,155.0,191.25,300.0,343.75,300.0,343.75,155.0
154.jpg,285.0,244.0,58.75,107.5,343.75,243.75,285.0,243.75,285.0,351.25,343.75,351.25,343.75,243.75
1662.jpg,348.0,208.0,112.5,132.5,460.0,207.5,347.5,207.5,347.5,340.0,460.0,340.0,460.0,207.5
961.jpg,249,271,65,95,313.75,271.25,248.75,271.25,248.75,366.25,313.75,366.25,313.75,271.25
1686.jpg,278.0,303.0,80.0,77.5,357.5,302.5,277.5,302.5,277.5,380.0,357.5,380.0,357.5,302.5
853.jpg,261.0,264.0,127.5,145.0,388.75,263.75,261.25,263.75,261.25,408.75,388.75,408.75,388.75,263.75
1311.jpg,209.0,353.0,171.25,98.75,380.0,352.5,208.75,352.5,208.75,451.25,380.0,451.25,380.0,352.5
625.jpg,364.0,238.0,80.0,67.5,443.75,237.5,363.75,237.5,363.75,305.0,443.75,305.0,443.75,237.5
685.jpg,134.0,215.0,137.5,141.25,271.25,215.0,133.75,215.0,133.75,356.25,271.25,356.25,271.25,215.0
1767.jpg,231.0,264.0,141.25,143.75,372.5,263.75,231.25,263.75,231.25,407.5,372.5,407.5,372.5,263.75
569.jpg,173.0,310.0,183.75,136.25,356.25,310.0,172.5,310.0,172.5,446.25,356.25,446.25,356.25,310.0
565.jpg,325.0,273.0,125.0,166.25,450.0,272.5,325.0,272.5,325.0,438.75,450.0,438.75,450.0,272.5
1758.jpg,255.0,269.0,88.75,142.5,343.75,268.75,255.0,268.75,255.0,411.25,343.75,411.25,343.75,268.75
17.jpg,286.0,160.0,188.75,166.25,475.0,160.0,286.25,160.0,286.25,326.25,475.0,326.25,475.0,160.0
127.jpg,143.0,270.0,151.25,143.75,293.75,270.0,142.5,270.0,142.5,413.75,293.75,413.75,293.75,270.0
1346.jpg,124.0,179.0,146.25,142.5,270.0,178.75,123.75,178.75,123.75,321.25,270.0,321.25,270.0,178.75
1279.jpg,460,324,55,65,515.0,323.75,460.0,323.75,460.0,388.75,515.0,388.75,515.0,323.75
2129.jpg,185.0,330.0,146.25,158.75,331.25,330.0,185.0,330.0,185.0,488.75,331.25,488.75,331.25,330.0
927.jpg,201.0,189.0,103.75,83.75,305.0,188.75,201.25,188.75,201.25,272.5,305.0,272.5,305.0,188.75
980.jpg,243.0,264.0,63.75,80.0,306.25,263.75,242.5,263.75,242.5,343.75,306.25,343.75,306.25,263.75
252.jpg,370,356,150,130,520.0,356.25,370.0,356.25,370.0,486.25,520.0,486.25,520.0,356.25
190.jpg,345,379,175,145,520.0,378.75,345.0,378.75,345.0,523.75,520.0,523.75,520.0,378.75
1139.jpg,135.0,159.0,161.25,147.5,296.25,158.75,135.0,158.75,135.0,306.25,296.25,306.25,296.25,158.75
992.jpg,223.0,171.0,120.0,136.25,342.5,171.25,222.5,171.25,222.5,307.5,342.5,307.5,342.5,171.25
699.jpg,299.0,314.0,127.5,181.25,426.25,313.75,298.75,313.75,298.75,495.0,426.25,495.0,426.25,313.75
1872.jpg,190.0,135.0,113.75,120.0,303.75,135.0,190.0,135.0,190.0,255.0,303.75,255.0,303.75,135.0
606.jpg,144.0,393.0,171.25,118.75,315.0,392.5,143.75,392.5,143.75,511.25,315.0,511.25,315.0,392.5
180.jpg,184.0,440.0,92.5,75.0,276.25,440.0,183.75,440.0,183.75,515.0,276.25,515.0,276.25,440.0
301.jpg,143.0,293.0,160.0,152.5,302.5,292.5,142.5,292.5,142.5,445.0,302.5,445.0,302.5,292.5
496.jpg,230,259,70,90,300.0,258.75,230.0,258.75,230.0,348.75,300.0,348.75,300.0,258.75
1917.jpg,153.0,180.0,90.0,82.5,242.5,180.0,152.5,180.0,152.5,262.5,242.5,262.5,242.5,180.0
1932.jpg,175.0,359.0,165.0,172.5,340.0,358.75,175.0,358.75,175.0,531.25,340.0,531.25,340.0,358.75
1877.jpg,169.0,196.0,150.0,141.25,318.75,196.25,168.75,196.25,168.75,337.5,318.75,337.5,318.75,196.25
1996.jpg,355.0,348.0,61.25,70.0,416.25,347.5,355.0,347.5,355.0,417.5,416.25,417.5,416.25,347.5
1851.jpg,256.0,275.0,70.0,96.25,326.25,275.0,256.25,275.0,256.25,371.25,326.25,371.25,326.25,275.0
517.jpg,328.0,229.0,61.25,86.25,388.75,228.75,327.5,228.75,327.5,315.0,388.75,315.0,388.75,228.75
1396.jpg,308.0,260.0,92.5,115.0,400.0,260.0,307.5,260.0,307.5,375.0,400.0,375.0,400.0,260.0
1069.jpg,256.0,296.0,58.75,58.75,315.0,296.25,256.25,296.25,256.25,355.0,315.0,355.0,315.0,296.25
476.jpg,235.0,280.0,60.0,78.75,295.0,280.0,235.0,280.0,235.0,358.75,295.0,358.75,295.0,280.0
157.jpg,170.0,210.0,102.5,113.75,272.5,210.0,170.0,210.0,170.0,323.75,272.5,323.75,272.5,210.0
1243.jpg,193.0,393.0,85.0,97.5,277.5,392.5,192.5,392.5,192.5,490.0,277.5,490.0,277.5,392.5
1195.jpg,123.0,330.0,217.5,133.75,340.0,330.0,122.5,330.0,122.5,463.75,340.0,463.75,340.0,330.0
16.jpg,279.0,236.0,78.75,76.25,357.5,236.25,278.75,236.25,278.75,312.5,357.5,312.5,357.5,236.25
1535.jpg,158.0,364.0,80.0,82.5,237.5,363.75,157.5,363.75,157.5,446.25,237.5,446.25,237.5,363.75
1072.jpg,243.0,176.0,115.0,88.75,357.5,176.25,242.5,176.25,242.5,265.0,357.5,265.0,357.5,176.25
2131.jpg,181.0,309.0,93.75,138.75,275.0,308.75,181.25,308.75,181.25,447.5,275.0,447.5,275.0,308.75
546.jpg,268.0,281.0,98.75,81.25,366.25,281.25,267.5,281.25,267.5,362.5,366.25,362.5,366.25,281.25
1539.jpg,154.0,270.0,60.0,91.25,213.75,270.0,153.75,270.0,153.75,361.25,213.75,361.25,213.75,270.0
658.jpg,321.0,283.0,70.0,61.25,391.25,282.5,321.25,282.5,321.25,343.75,391.25,343.75,391.25,282.5
1835.jpg,306.0,255.0,93.75,116.25,400.0,255.0,306.25,255.0,306.25,371.25,400.0,371.25,400.0,255.0
1019.jpg,331.0,261.0,113.75,128.75,445.0,261.25,331.25,261.25,331.25,390.0,445.0,390.0,445.0,261.25
1878.jpg,224.0,275.0,92.5,88.75,316.25,275.0,223.75,275.0,223.75,363.75,316.25,363.75,316.25,275.0
1504.jpg,256.0,275.0,93.75,92.5,350.0,275.0,256.25,275.0,256.25,367.5,350.0,367.5,350.0,275.0
959.jpg,275.0,280.0,111.25,101.25,386.25,280.0,275.0,280.0,275.0,381.25,386.25,381.25,386.25,280.0
2087.jpg,304.0,269.0,118.75,92.5,422.5,268.75,303.75,268.75,303.75,361.25,422.5,361.25,422.5,268.75
283.jpg,170.0,256.0,218.75,205.0,388.75,256.25,170.0,256.25,170.0,461.25,388.75,461.25,388.75,256.25
1632.jpg,214.0,134.0,98.75,103.75,312.5,133.75,213.75,133.75,213.75,237.5,312.5,237.5,312.5,133.75
797.jpg,220.0,275.0,86.25,81.25,306.25,275.0,220.0,275.0,220.0,356.25,306.25,356.25,306.25,275.0
1836.jpg,211.0,356.0,108.75,127.5,320.0,356.25,211.25,356.25,211.25,483.75,320.0,483.75,320.0,356.25
225.jpg,314.0,128.0,195.0,192.5,508.75,127.5,313.75,127.5,313.75,320.0,508.75,320.0,508.75,127.5
26.jpg,374.0,384.0,76.25,75.0,450.0,383.75,373.75,383.75,373.75,458.75,450.0,458.75,450.0,383.75
2001.jpg,55.0,169.0,131.25,152.5,186.25,168.75,55.0,168.75,55.0,321.25,186.25,321.25,186.25,168.75
1799.jpg,128.0,139.0,161.25,137.5,288.75,138.75,127.5,138.75,127.5,276.25,288.75,276.25,288.75,138.75
437.jpg,234.0,253.0,125.0,166.25,358.75,252.5,233.75,252.5,233.75,418.75,358.75,418.75,358.75,252.5
2119.jpg,298.0,184.0,91.25,105.0,388.75,183.75,297.5,183.75,297.5,288.75,388.75,288.75,388.75,183.75
1388.jpg,271.0,191.0,81.25,93.75,352.5,191.25,271.25,191.25,271.25,285.0,352.5,285.0,352.5,191.25
229.jpg,143,206,115,125,257.5,206.25,142.5,206.25,142.5,331.25,257.5,331.25,257.5,206.25
37.jpg,135.0,329.0,140.0,147.5,275.0,328.75,135.0,328.75,135.0,476.25,275.0,476.25,275.0,328.75
1693.jpg,239.0,139.0,195.0,148.75,433.75,138.75,238.75,138.75,238.75,287.5,433.75,287.5,433.75,138.75
749.jpg,324,258,70,110,393.75,257.5,323.75,257.5,323.75,367.5,393.75,367.5,393.75,257.5
1045.jpg,283.0,259.0,77.5,66.25,360.0,258.75,282.5,258.75,282.5,325.0,360.0,325.0,360.0,258.75
1398.jpg,293.0,271.0,81.25,62.5,373.75,271.25,292.5,271.25,292.5,333.75,373.75,333.75,373.75,271.25
469.jpg,340.0,213.0,62.5,78.75,402.5,212.5,340.0,212.5,340.0,291.25,402.5,291.25,402.5,212.5
1913.jpg,301,244,90,80,391.25,243.75,301.25,243.75,301.25,323.75,391.25,323.75,391.25,243.75
2128.jpg,249.0,274.0,180.0,107.5,428.75,273.75,248.75,273.75,248.75,381.25,428.75,381.25,428.75,273.75
687.jpg,331.0,280.0,93.75,72.5,425.0,280.0,331.25,280.0,331.25,352.5,425.0,352.5,425.0,280.0
1056.jpg,259.0,198.0,121.25,103.75,380.0,197.5,258.75,197.5,258.75,301.25,380.0,301.25,380.0,197.5
639.jpg,114,160,175,205,288.75,160.0,113.75,160.0,113.75,365.0,288.75,365.0,288.75,160.0
1935.jpg,339.0,261.0,82.5,90.0,421.25,261.25,338.75,261.25,338.75,351.25,421.25,351.25,421.25,261.25
1218.jpg,231.0,280.0,87.5,75.0,318.75,280.0,231.25,280.0,231.25,355.0,318.75,355.0,318.75,280.0
1158.jpg,283.0,205.0,128.75,117.5,411.25,205.0,282.5,205.0,282.5,322.5,411.25,322.5,411.25,205.0
1415.jpg,390.0,221.0,63.75,83.75,453.75,221.25,390.0,221.25,390.0,305.0,453.75,305.0,453.75,221.25
1527.jpg,183.0,260.0,143.75,135.0,326.25,260.0,182.5,260.0,182.5,395.0,326.25,395.0,326.25,260.0
1870.jpg,271.0,259.0,86.25,95.0,357.5,258.75,271.25,258.75,271.25,353.75,357.5,353.75,357.5,258.75
1300.jpg,181,196,115,125,296.25,196.25,181.25,196.25,181.25,321.25,296.25,321.25,296.25,196.25
2055.jpg,264.0,241.0,143.75,136.25,407.5,241.25,263.75,241.25,263.75,377.5,407.5,377.5,407.5,241.25
800.jpg,193.0,178.0,113.75,127.5,306.25,177.5,192.5,177.5,192.5,305.0,306.25,305.0,306.25,177.5
1603.jpg,323.0,255.0,67.5,52.5,390.0,255.0,322.5,255.0,322.5,307.5,390.0,307.5,390.0,255.0
160.jpg,103.0,339.0,147.5,152.5,250.0,338.75,102.5,338.75,102.5,491.25,250.0,491.25,250.0,338.75
1704.jpg,293.0,221.0,63.75,66.25,356.25,221.25,292.5,221.25,292.5,287.5,356.25,287.5,356.25,221.25
956.jpg,110,284,80,110,190.0,283.75,110.0,283.75,110.0,393.75,190.0,393.75,190.0,283.75
1743.jpg,189.0,271.0,117.5,120.0,306.25,271.25,188.75,271.25,188.75,391.25,306.25,391.25,306.25,271.25
1186.jpg,280.0,284.0,161.25,135.0,441.25,283.75,280.0,283.75,280.0,418.75,441.25,418.75,441.25,283.75
821.jpg,190.0,214.0,140.0,143.75,330.0,213.75,190.0,213.75,190.0,357.5,330.0,357.5,330.0,213.75
1729.jpg,103.0,171.0,150.0,168.75,252.5,171.25,102.5,171.25,102.5,340.0,252.5,340.0,252.5,171.25
1900.jpg,309.0,146.0,252.5,135.0,561.25,146.25,308.75,146.25,308.75,281.25,561.25,281.25,561.25,146.25
877.jpg,271.0,244.0,66.25,85.0,337.5,243.75,271.25,243.75,271.25,328.75,337.5,328.75,337.5,243.75
913.jpg,226.0,203.0,117.5,116.25,343.75,202.5,226.25,202.5,226.25,318.75,343.75,318.75,343.75,202.5
152.jpg,289.0,389.0,81.25,98.75,370.0,388.75,288.75,388.75,288.75,487.5,370.0,487.5,370.0,388.75
98.jpg,270.0,323.0,130.0,142.5,400.0,322.5,270.0,322.5,270.0,465.0,400.0,465.0,400.0,322.5
2007.jpg,68.0,176.0,123.75,165.0,191.25,176.25,67.5,176.25,67.5,341.25,191.25,341.25,191.25,176.25
509.jpg,344.0,235.0,88.75,88.75,432.5,235.0,343.75,235.0,343.75,323.75,432.5,323.75,432.5,235.0
1135.jpg,213.0,274.0,95.0,86.25,307.5,273.75,212.5,273.75,212.5,360.0,307.5,360.0,307.5,273.75
1250.jpg,295.0,275.0,55.0,93.75,350.0,275.0,295.0,275.0,295.0,368.75,350.0,368.75,350.0,275.0
1880.jpg,200.0,253.0,90.0,111.25,290.0,252.5,200.0,252.5,200.0,363.75,290.0,363.75,290.0,252.5
103.jpg,155.0,245.0,125.0,108.75,280.0,245.0,155.0,245.0,155.0,353.75,280.0,353.75,280.0,245.0
1445.jpg,234.0,266.0,173.75,138.75,407.5,266.25,233.75,266.25,233.75,405.0,407.5,405.0,407.5,266.25
1443.jpg,203.0,198.0,113.75,113.75,316.25,197.5,202.5,197.5,202.5,311.25,316.25,311.25,316.25,197.5
1963.jpg,99.0,314.0,145.0,126.25,243.75,313.75,98.75,313.75,98.75,440.0,243.75,440.0,243.75,313.75
586.jpg,298.0,176.0,118.75,140.0,416.25,176.25,297.5,176.25,297.5,316.25,416.25,316.25,416.25,176.25
1998.jpg,126.0,160.0,163.75,171.25,290.0,160.0,126.25,160.0,126.25,331.25,290.0,331.25,290.0,160.0
1696.jpg,306.0,315.0,50.0,56.25,356.25,315.0,306.25,315.0,306.25,371.25,356.25,371.25,356.25,315.0
1143.jpg,210.0,273.0,306.25,158.75,516.25,272.5,210.0,272.5,210.0,431.25,516.25,431.25,516.25,272.5
53.jpg,340.0,269.0,91.25,93.75,431.25,268.75,340.0,268.75,340.0,362.5,431.25,362.5,431.25,268.75
151.jpg,118,226,145,170,262.5,226.25,117.5,226.25,117.5,396.25,262.5,396.25,262.5,226.25
403.jpg,236.0,263.0,83.75,78.75,320.0,262.5,236.25,262.5,236.25,341.25,320.0,341.25,320.0,262.5
1154.jpg,264.0,290.0,47.5,66.25,311.25,290.0,263.75,290.0,263.75,356.25,311.25,356.25,311.25,290.0
207.jpg,285.0,263.0,76.25,73.75,361.25,262.5,285.0,262.5,285.0,336.25,361.25,336.25,361.25,262.5
2092.jpg,280.0,241.0,177.5,242.5,457.5,241.25,280.0,241.25,280.0,483.75,457.5,483.75,457.5,241.25
1682.jpg,276.0,276.0,106.25,93.75,382.5,276.25,276.25,276.25,276.25,370.0,382.5,370.0,382.5,276.25
1122.jpg,148,160,155,215,302.5,160.0,147.5,160.0,147.5,375.0,302.5,375.0,302.5,160.0
1977.jpg,224.0,171.0,123.75,125.0,347.5,171.25,223.75,171.25,223.75,296.25,347.5,296.25,347.5,171.25
8.jpg,239.0,250.0,61.25,87.5,300.0,250.0,238.75,250.0,238.75,337.5,300.0,337.5,300.0,250.0
1014.jpg,340.0,214.0,87.5,90.0,427.5,213.75,340.0,213.75,340.0,303.75,427.5,303.75,427.5,213.75
2031.jpg,186.0,364.0,135.0,132.5,321.25,363.75,186.25,363.75,186.25,496.25,321.25,496.25,321.25,363.75
1060.jpg,261.0,270.0,67.5,71.25,328.75,270.0,261.25,270.0,261.25,341.25,328.75,341.25,328.75,270.0
452.jpg,213.0,260.0,108.75,98.75,321.25,260.0,212.5,260.0,212.5,358.75,321.25,358.75,321.25,260.0
1675.jpg,319,243,95,135,413.75,242.5,318.75,242.5,318.75,377.5,413.75,377.5,413.75,242.5
253.jpg,315.0,264.0,93.75,92.5,408.75,263.75,315.0,263.75,315.0,356.25,408.75,356.25,408.75,263.75
1327.jpg,291.0,233.0,60.0,72.5,351.25,232.5,291.25,232.5,291.25,305.0,351.25,305.0,351.25,232.5
896.jpg,378.0,234.0,86.25,80.0,463.75,233.75,377.5,233.75,377.5,313.75,463.75,313.75,463.75,233.75
1958.jpg,229.0,284.0,76.25,75.0,305.0,283.75,228.75,283.75,228.75,358.75,305.0,358.75,305.0,283.75
880.jpg,328.0,275.0,48.75,72.5,376.25,275.0,327.5,275.0,327.5,347.5,376.25,347.5,376.25,275.0
1595.jpg,211.0,344.0,110.0,87.5,321.25,343.75,211.25,343.75,211.25,431.25,321.25,431.25,321.25,343.75
2089.jpg,100.0,309.0,152.5,188.75,252.5,308.75,100.0,308.75,100.0,497.5,252.5,497.5,252.5,308.75
623.jpg,356.0,270.0,102.5,125.0,458.75,270.0,356.25,270.0,356.25,395.0,458.75,395.0,458.75,270.0
345.jpg,301.0,285.0,83.75,96.25,385.0,285.0,301.25,285.0,301.25,381.25,385.0,381.25,385.0,285.0
1924.jpg,355.0,229.0,167.5,133.75,522.5,228.75,355.0,228.75,355.0,362.5,522.5,362.5,522.5,228.75
1787.jpg,144.0,301.0,172.5,161.25,316.25,301.25,143.75,301.25,143.75,462.5,316.25,462.5,316.25,301.25
262.jpg,195.0,151.0,96.25,123.75,291.25,151.25,195.0,151.25,195.0,275.0,291.25,275.0,291.25,151.25
1634.jpg,268.0,275.0,105.0,92.5,372.5,275.0,267.5,275.0,267.5,367.5,372.5,367.5,372.5,275.0
1321.jpg,286.0,230.0,166.25,162.5,452.5,230.0,286.25,230.0,286.25,392.5,452.5,392.5,452.5,230.0
